RestName,Cuisine,foodType,IMcCd,MenuCatg,CTypUsedFor,ItemNm,ItemTyp,NV,Section,PckCharge,Rate,Rank,ItmDesc,Ingeredients,MaxQty,Rmks,PrepTime,Day,FrmTime,ToTime,AltFrmTime,AltToTime,videoLink,itemPortion
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Main Course,Food,Grilled Herb Fish (Basa),Std,125,AC,25,670,57,Grilled fish marinated in herbs and served with creamy basil sauce with grilled vegetable and garlic bread,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Main Course,Food,Fish Peri Peri (Basa),Std,125,AC,25,670,59,This zesty dish of peri peri fish is grilled fish tossed with creamy peri peri sauce,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Sizzler,Food,Fajitas Chicken,NULL,125,AC,25,470,108,Sizzling platter of garden fresh vegetables saut?ed and chicken in a Mexican herbed tomato sauce with Mexican beans. Accompanied with a tortilla and served with rice,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Sizzler,Food,Chicken Pepper Steak Sizzler,NULL,125,AC,25,600,110,Grilled chicken breast served with Pepper Garlic Sauce - Delicious and wholesome chicken sizzler served with vegetables and French fries,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Sizzler,Food,Two Meat Sizzler,NULL,125,AC,25,670,111,Chicken and mutton served on butter stir fried rice with french fries and vegetables,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Sizzler,Food,Sea Food Sizzler,NULL,125,AC,25,1170,112,Mixed seafood served with spicy butter pepper rice and saut?ed vegetable and fries on sizzling iron plate,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Sizzler,Food,Custom Non-Veg Sizzler (Chicken Breast-Shashlik-Leg),Bar,125,AC,25,370,114,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Sizzler,Food,Custom Mutton Sizzler,Bar,125,AC,25,420,115,-,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Penne Arrabiata Chicken,Std,125,AC,25,470,91,"Penne Arrabiata is an Italian recipe with penne pasta tossed in spicy tomato based sauce with parmesan, basil and parsley.",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Creamy Herb Penne Chicken,Std,125,AC,25,480,93,"This creamy penne pasta has a burst of flavours of garlic and mixed herbs, delicious to the palate which will excite your taste buds",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Macaroni Pesto Chicken,Std,125,AC,25,470,95,"Macaroni pasta cooked with incredible homemade basil pesto sauce, olives and herbs served in olive oil",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Spaghetti Aglio Olio Chicken,Std,125,AC,25,470,98,"Stir red pepper flakes, black pepper, and salt into the pasta and pour in olive oil and garlic, and sprinkle on parsley to finish",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Lasagne Chicken,Std,125,AC,25,470,100,"Lasagne is classic layered pasta featuring chicken and creamy sauce, top with the Parmesan and mozzarella then baked",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Butter Chicken Pasta,Std,125,AC,25,470,102,"Our Innovative Indian fusion food recipe where the delightful, North Indian butter chicken is used as a base for a lip-smacking pasta",-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Spaghetti Bolognese,Std,125,AC,25,540,103,"Spaghetti served with a sauce of minced meat, tomato, onion, and herbs",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pasta,Food,Sicilian Pasta Chicken,Std,125,AC,25,470,105,"This Sicilian pasta dish of sauted chicken tossed with tomato sauce
and basil sauce together, topped with parmesan cheese",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pizza,Food,Chicken Tikka Pizza,Hot Beverages,125,AC,25,430,75,This Pizza is an interesting fusion recipe where the toppings is with chicken  tikka baked in oven  with cheese,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pizza,Food,Pesto Pizza Chicken,Hot Beverages,125,AC,25,430,77,"Spread a thin layer of pesto sauce over the crust. Top with mozzarella cheese, and chicken and finished with salsa",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pizza,Food,BBQ Chicken Pizza,Hot Beverages,125,AC,25,430,78,"Chicken tossed in tangy, sweet and spicy barbecue sauce with lots of mozzarella cheese on homemade thin crust pizza dough",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pizza,Food,Mexicano Chicken Pizza,Hot Beverages,125,AC,25,450,79,Your favourite Mexican flavours on top of a pizza dough with mozzarella cheese and covered with tortilla and baked,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pizza,Food,Spicy Italian Pizza Chicken,Hot Beverages,125,AC,25,470,80,"This homemade pizza is loaded with Italian spices, chicken and chicken sausages and baked",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pizza,Food,Seafood Pizza,Hot Beverages,125,AC,25,570,81,"Seafood pizza is prepared with types of seafood that is fish, prawns, squids and finished with cheese and spices",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Mexican - Italian,NonVeg,0,Pizza,Food,Three Cheese Pizza Chicken,Hot Beverages,125,AC,25,570,83,"Three Cheese Pizza loaded with Chicken,mozzarella, Parmesan cheese and yellow cheddar cheese.",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Shorba,Food,Murg Yakhni Shorba,Std,125,AC,25,260,123,Chicken broth indian spicy soup,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Shorba,Food,Mutton Yakhni Shorba,Std,125,AC,25,300,124,Mutton broth indian spicy soup,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Shorba,Food,Chicken Zafrani Shorba,Std,125,AC,25,270,125,Mild spicy chicken soup with saffron flavor,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Starters (I),Food,Magazee Chicken,Std,125,AC,25,420,129,Chicken breast marinated in Indian spices coated with ?CHARMAGHAZ? and fry,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Starters (I),Food,Masaledar Murg,Std,125,AC,25,380,130,Supreme pieces of chicken marinated in indian spices and pan grilled,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Starters (I),Food,Chicken Pahadi Twist,Std,125,AC,25,470,131,Supreme pieces of chicken hammered and marinated in chefs mint and green chilly paste and shallow fried,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Burnt Garlic Chicken Tikka,Std,125,AC,25,450,135,Succulent pieces of chicken marinated in burnt garlic with TS secret spices and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Chicken Hill Top,Std,125,AC,25,470,137,"Chicken stuffed with cheese and mince, marinated in TS secret spices",-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Chicken Kachha Nimbu Ka Kabab,Std,125,AC,25,430,139,"Chicken marinated in lime juice, lime zest and tandoori spices",-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Murg Jalwa,Std,125,AC,25,380,140,Supreme pieces of chicken marinated in chef?s special tandoori spices and grated with cheese,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Murg Santacruz Express,Std,125,AC,25,400,141,Succulent pieces of chicken marinated in chefs secret spices with cheese and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Murg Bamboo Kabab,Std,125,AC,25,420,142,"Supreme pieces of chicken stuffed with chopped bamboo shoot, onion and marinated in mint flavour tandoori spices",-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Murg Rozali Kabab,Std,125,AC,25,430,143,Minced chicken stuffed in chicken pieces and cooked on charcoal,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Bhatti Ka Murg,Std,125,AC,25,400,144,Boneless chicken pieces marinated in exotic garam masala and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Chilly Milly Chicken Kabab,Std,125,AC,25,370,145,Combination of minced chicken and bell pepper put on skewer with chefs special spices and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Dum Ka Murg,Std,125,AC,25,430,146,Exotic spicy marinated chicken cooked in pot in tandoor,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Karela Chicken Kabab,Std,125,AC,25,490,147,Saut?ed chicken mince stuff in chicken breast and marinated in mint and tandoori spices and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Tehzeeb Kabab,Std,125,AC,25,490,148,Tender pieces of chicken marinated with two different spices of chefs choice and cooked on live tandoor.,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Gumnam Kabab,Std,125,AC,25,470,149,Minced chicken and mutton layered on skewer and grated with cheese on charcoal,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Mutton Galouti Kabab,Std,125,AC,25,470,150,Minced mutton patties marinated in Lucknowi masala and shallow fried,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Mutton Sheekh Kabab,Std,125,AC,25,440,151,Minced  mutton marinated in chefs secret spices and cooked on Tandoor,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Agri Tandoori Half ,Std,125,AC,25,270,152,Tandoori chicken marinated in Agri spicy masala and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Agri Tandoori Full ,Std,125,AC,25,440,152,Tandoori chicken marinated in Agri spicy masala and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Hyderabadi Tandoori Half ,Std,125,AC,25,270,153,Tandoori chicken marinated in Hyderabadi masala and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Hyderabadi Tandoori Full,Std,125,AC,25,440,153,Tandoori chicken marinated in Hyderabadi masala and cooked,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Tandoori Chicken Half,Std,125,AC,25,250,154,Traditional preparation of tandoori chicken,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Tandoor,Food,Tandoori Chicken Full,Std,125,AC,25,410,155,Traditional preparation of tandoori chicken,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Toofani Chicken,Std,125,AC,25,410,168,Chicken cooked in chef?s special spicy gravy serving on sizzling platter,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Butter Chicken,Std,125,AC,25,395,169,Traditional butter chicken The name says it all,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Chicken Lababdar,Std,125,AC,25,410,170,Tender pieces of chicken cooked in spicy tomato gravy,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Chicken Tangdi Masala,Std,125,AC,25,490,171,Tangdi masala is a tangy and spicy dish where chicken legs are marinated and cooked in curd and a mix of spices.,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Chicken Rassewala,Std,125,AC,25,430,172,Homemade spicy thin tomato chicken gravy,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Lemon Chicken,Std,125,AC,25,400,173,Boneless chicken cooked with cashew based gravy flavoured with lemon,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Chicken Zafrani,Std,125,AC,25,395,174,Tender pieces of chicken cooked in onion gravy with saffron flavour,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Mutton Zafrani,Std,125,AC,25,450,175,Tender pieces of mutton cooked in onion gravy with saffron flavour,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Chicken Baghdadi,Std,125,AC,25,395,176,Chicken cooked in chef?s special combination gravy,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Mutton Baghdadi,Std,125,AC,25,450,177,Mutton cooked in chef?s special combination gravy,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Chicken Ball Hyderabadi,Std,125,AC,25,370,178,Minced chicken ball cooked in spicy mint flavour Hyderabadi masala,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Mutton Ball Hyderabadi,Std,125,AC,25,470,179,Minced mutton ball cooked in spicy mint flavour Hyderabadi masala,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Pahadi Chicken Curry,Std,125,AC,25,400,180,Uttarakhand style homemade green masala spicy chicken preparation,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Mutton Lasooni Masala,Std,125,AC,25,470,181,Mutton cooked in onion gravy flavoured with burnt garlic,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Mutton Dahiwala,Std,125,AC,25,490,182,Mutton cooked in yogurt based spicy gravy with chef?s spicy touch,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Mutton Roganjosh,Std,125,AC,25,450,183,"Authentic Mutton Rogan Josh is a spicy Lamb Curry, loaded with yummy flavours",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Nalli Nihari,Std,125,AC,25,470,184,Nalli Nihari is a deliciously smooth flour based stew with slow cooked mutton and a myriad of spices,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Murg Mussallam Half,Std,125,AC,25,500,185,Murg  Musallam is whole chicken marinated in spices and then cooked in the oven and served with rice.,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Main Course (I),Food,Murg Mussallam Full,Std,125,AC,25,840,186,Murg  Musallam is whole chicken marinated in spices and then cooked in the oven and served with rice.,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Mallipuram Chicken,Std,125,AC,25,380,187,"Chefs special medium spicy gravy made with curry leaves, coriander leaves and coconut",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Mallipuram Mutton,Std,125,AC,25,470,188,"Chefs special medium spicy gravy made with curry leaves, coriander leaves and coconut",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Chettinad Chicken,Std,125,AC,25,380,190,A classic Tamilnadu delicacy made with spices and coconut. It is from the region of Chettinad in Tamil,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Chettinad Mutton,Std,125,AC,25,470,191,A classic Tamilnadu delicacy made with spices and coconut. It is from the region of Chettinad in Tamil,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Gassi Chicken,Std,125,AC,25,380,192,"A hugely popular curry from Mangalore, Karnataka. Which is cooked in finely ground fresh coconut with spices",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Gassi Mutton,Std,125,AC,25,470,193,"A hugely popular curry from Mangalore, Karnataka. Which is cooked in finely ground fresh coconut with spices",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Pulimunchi Chicken,Std,125,AC,25,380,194,Pulimunchi is a unique balance of flavours. Its tangy from the puli (tamarind) and spiced up with munchi (chilly).,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Pulimunchi Mutton,Std,125,AC,25,470,195,Pulimunchi is a unique balance of flavours. Its tangy from the puli (tamarind) and spiced up with munchi (chilly).,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Sukka Chicken,Std,125,AC,25,380,196,"Mangalorean Sukka is a dry dish made using masalas, grated fresh coconut and it is generously tempered using ghee as well as onions.",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Sukka Mutton,Std,125,AC,25,470,197,"Mangalorean Sukka is a dry dish made using masalas, grated fresh coconut and it is generously tempered using ghee as well as onions.",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Ghee Roast Chicken,Std,125,AC,25,380,198,Ghee Roast is a popular dish which uses spices and clarified butter to roast the chicken.,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Ghee Roast Mutton,Std,125,AC,25,450,199,Ghee Roast is a popular dish which uses spices and clarified butter to roast the mutton.,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Mangalorean Curry Chicken,Std,125,AC,25,380,200,"Mangalorean Curry is a delicious, spicy and tangy curry prepared with coconut milk and tamarind.",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Mangalorean Curry Mutton,Std,125,AC,25,470,201,"Mangalorean Curry is a delicious, spicy and tangy curry prepared with coconut milk and tamarind.",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Goan Curry Chicken,Std,125,AC,25,380,202,"This Curry with Coconut is a spicy, sour curry that comes from Goa",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Malvani Curry Chicken,Std,125,AC,25,350,203,Malvani Style Curry is a flavourful and rustic gravy with burst of flavours from malvani masala.,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Malvani Curry Mutton,Std,125,AC,25,450,204,Malvani Style Curry is a flavourful and rustic gravy with burst of flavours from malvani masala.,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Malbari Curry Chicken,Std,125,AC,25,350,205,"Coconut, pearl onions and spices bring together in this spicy and delicious Malabar Chicken Curry",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Agri Curry Chicken,Std,125,AC,25,350,206,Agri curry is local coastal area?s spicy homemade curry spiced with agri masala,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,South Indian,Food,Agri Curry Mutton,Std,125,AC,25,450,207,Agri curry is local coastal area?s spicy homemade curry spiced with agri masala,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Breads,Food,Kheema Paratha Chicken,Std,125,AC,25,190,230,-,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Breads,Food,Kheema Paratha Mutton,Std,125,AC,25,260,231,-,-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Chicken Hyderabadi Biryani,Std,125,AC,25,320,233,Mint flavour hyderabadi spicy biryani with chicken,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Mutton Hyderabadi Biryani,Std,125,AC,25,440,234,Mint flavour hyderabadi spicy biryani with mutton,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Prawns Hyderabadi Biryani,Std,125,AC,25,470,235,Mint flavour hyderabadi spicy biryani with prawans,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Chicken Dum Biryani,Std,125,AC,25,340,236,"A classic Mughlai dish. Dum Biryani is a spicy and flavourful, incredibly delicious recipe prepared using rice and aromatic spices",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Mutton Dum Biryani,Std,125,AC,25,440,237,"A classic Mughlai dish. Dum Biryani is a spicy and flavourful, incredibly delicious recipe prepared using rice and aromatic spices",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Prawns Dum Biryani,Std,125,AC,25,470,238,"A classic Mughlai dish. Dum Biryani is a spicy and flavourful, incredibly delicious recipe prepared using rice and aromatic spices",-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Chicken Tikka Biryani,Std,125,AC,25,350,239,"Famous Punjabi delicacy. chicken marinated in Yogurt and Spices, then cooked and mixed with Gravy and Long Grained Basmati Rice",-,0,-,5,Sunday,12:00:00,17:00:00,19:00:00,23:59:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Chicken Pyaaz Ka Pulao,Std,125,AC,25,290,240,Biryani rice tossed with fried onion and served,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
Vijay New Dhaba,Snacks,NonVeg,0,Biryani & Rice,Food,Mutton Pyaaz Ka Pulao,Std,125,AC,25,430,241,Biryani rice tossed with fried onion and served,-,0,-,5,Sunday,0:00:00,24:00:00,0:00:00,0:00:00,NULL,Std
